_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,ask_question_here,ask_question_here:confidence,q1_identify_the_term_that_is_associated_with_the_most_amount_of_positive_sentiment_or_least_amount_of_negative_sentiment,q1_identify_the_term_that_is_associated_with_the_most_amount_of_positive_sentiment_or_least_amount_of_negative_sentiment:confidence,q2_identify_the_term_that_is_associated_with_the_most_amount_of_negative_sentiment_or_least_amount_of_positive_sentiment,q2_identify_the_term_that_is_associated_with_the_most_amount_of_negative_sentiment_or_least_amount_of_positive_sentiment:confidence,_created_at,orig__golden,orig__unit_id,_updated_at,orig_q1_identify_the_term_that_is_associated_with_the_most_amount_of_positive_sentiment_or_least_amount_of_negative_sentiment,q1_identify_the_term_that_is_associated_with_the_most_amount_of_positive_sentiment_or_least_amount_of_negative_sentiment_gold,q1_identify_the_term_that_is_associated_with_the_most_amount_of_positive_sentiment_or_least_amount_of_negative_sentiment_gold_reason,orig_q2_identify_the_term_that_is_associated_with_the_most_amount_of_negative_sentiment_or_least_amount_of_positive_sentiment,q2_identify_the_term_that_is_associated_with_the_most_amount_of_negative_sentiment_or_least_amount_of_positive_sentiment_gold,q2_identify_the_term_that_is_associated_with_the_most_amount_of_negative_sentiment_or_least_amount_of_positive_sentiment_gold_reason,w1,w2,w3,w4
802945781,false,finalized,8,10/7/15 11:22,,,a good problem,0.739,notice,0.4963,9/25/15 13:39,,796451555,9/29/15 2:34,,,,,,,damn straight,notice,a good problem,shape
802945782,false,finalized,8,10/7/15 17:33,,,will mean alot,0.8742,long,0.867,9/25/15 13:39,,796451556,9/29/15 2:34,,,,,,,though,long,phone,will mean alot
802945783,false,finalized,8,10/8/15 11:43,,,seriously interested,1,supposed,0.8751,9/25/15 13:39,,796451557,9/29/15 2:34,,,,,,,seriously interested,thought,launch,supposed
802945784,false,finalized,8,10/7/15 19:12,,,chocolate,0.6175,author unknown,1,9/25/15 13:39,,796451558,9/29/15 2:34,,,,,,,chocolate,whiten,your hard work,author unknown
802945785,false,finalized,8,10/7/15 20:09,,,little holiday,1,i might cry,0.875,9/25/15 13:39,,796451559,9/29/15 2:34,,,,,,,strange,well im sorry,i might cry,little holiday
802945987,false,finalized,8,10/7/15 15:02,,,sweet and sour,0.7542,demand,0.6157,9/25/15 13:39,,796451560,9/29/15 2:34,,,,,,,demand,doctor,sweet and sour,cold afternoon
802945988,false,finalized,8,10/8/15 0:02,,,honey,0.8691,dumped,1,9/25/15 13:39,,796451561,9/29/15 2:34,,,,,,,passers,dumped,nice and cold,honey
802945989,false,finalized,8,10/7/15 13:01,,,long time friends,1,garbage,1,9/25/15 13:39,,796451562,9/29/15 2:34,,,,,,,long time friends,isn't long enough,breaky,garbage
802945990,false,finalized,8,10/7/15 3:19,,,props,0.7562,long journey,0.7562,9/25/15 13:39,,796451563,9/29/15 2:34,,,,,,,responsibility,a little extra,long journey,props
802945991,false,finalized,8,10/7/15 19:12,,,ice cold beer,0.5013,weird dream,1,9/25/15 13:39,,796451564,9/29/15 2:34,,,,,,,weird dream,ice cold beer,hot black coffee,even
802945992,false,finalized,8,10/7/15 20:08,,,freaking amazing,1,cable stopped working,0.627,9/25/15 13:39,,796451565,9/29/15 2:34,,,,,,,freaking amazing,protest,cable stopped working,alot
802945993,false,finalized,8,10/7/15 17:35,,,smells like summer,0.8773,dreading work today,1,9/25/15 13:39,,796451566,9/29/15 2:34,,,,,,,happened,smells like summer,unknown,dreading work today
802945994,false,finalized,8,10/7/15 3:39,,,ridiculously excited,0.7519,lonely new years,1,9/25/15 13:39,,796451567,9/29/15 2:34,,,,,,,great subject,let's forget,lonely new years,ridiculously excited
802945995,false,finalized,8,10/7/15 22:34,,,slow,0.8908,heart pain,0.8908,9/25/15 13:39,,796451568,9/29/15 2:34,,,,,,,stopped working again,forget,slow,heart pain
802945996,false,finalized,8,10/8/15 2:53,,,awfully nice,0.7622,honestly sucks,0.7603,9/25/15 13:39,,796451569,9/29/15 2:34,,,,,,,balance,completely messed,honestly sucks,awfully nice
802945997,false,finalized,8,10/7/15 20:45,,,lovely shot,1,absolute nightmare,0.8732,9/25/15 13:39,,796451570,9/29/15 2:34,,,,,,,lovely shot,mean friends,absolute nightmare,reserve
802945998,false,finalized,8,10/8/15 14:24,,,world hunger relief,0.8646,miss my baby,0.6331,9/25/15 13:39,,796451571,9/29/15 2:34,,,,,,,bored,world hunger relief,main issue,miss my baby
802945999,false,finalized,8,10/7/15 6:33,,,cherry,0.4933,real shame,1,9/25/15 13:39,,796451572,9/29/15 2:34,,,,,,,don't even mind,real shame,cherry,damn well
802946000,false,finalized,8,10/7/15 12:16,,,foot,1,my fucking existence,0.7458,9/25/15 13:39,,796451573,9/29/15 2:34,,,,,,,hate shopping,barely afford,my fucking existence,foot
802946001,false,finalized,8,10/7/15 4:56,,,fits perfectly,1,back injury,0.7447,9/25/15 13:39,,796451574,9/29/15 2:34,,,,,,,money,boring quotes,back injury,fits perfectly
802946002,false,finalized,8,10/8/15 3:18,,,wonderful break,0.7682,cry,1,9/25/15 13:39,,796451575,9/29/15 2:34,,,,,,,hopeless romantic,wonderful break,cry,interested
802946003,false,finalized,8,10/7/15 18:36,,,asleep,0.6219,fear,0.8709,9/25/15 13:39,,796451576,9/29/15 2:34,,,,,,,fear,asleep,mind,mess
802946004,false,finalized,8,10/7/15 18:19,,,rear view,0.5004,fake friends,1,9/25/15 13:39,,796451577,9/29/15 2:34,,,,,,,rear view,fake friends,lemon,sorry love
802946005,false,finalized,8,10/7/15 18:30,,,seriously love you,1,sour,1,9/25/15 13:39,,796451578,9/29/15 2:34,,,,,,,sour,truly,seriously love you,view
802946006,false,finalized,8,10/7/15 20:13,,,nice bodies,0.5009,closed,0.6178,9/25/15 13:39,,796451579,9/29/15 2:34,,,,,,,trying to recover,late christmas presents,nice bodies,closed
802946007,false,finalized,8,10/8/15 2:40,,,extremely,0.8657,like a hurricane,0.4938,9/25/15 13:39,,796451580,9/29/15 2:34,,,,,,,extremely,stupid sun,like a hurricane,completely missed
802946008,false,finalized,8,10/7/15 19:37,,,popular,1,worth the pain,0.3864,9/25/15 13:39,,796451581,9/29/15 2:34,,,,,,,popular,nice try,worth the pain,south
802946009,false,finalized,8,10/8/15 3:25,,,ego boost,0.8872,#sad,1,9/25/15 13:39,,796451582,9/29/15 2:34,,,,,,,#sad,donated blood,ego boost,sun
802946010,false,finalized,8,10/7/15 21:41,,,rocks,0.6224,doesn't work anymore,0.7646,9/25/15 13:39,,796451583,9/29/15 2:34,,,,,,,night,doesn't work anymore,might be paranoid,rocks
802946011,false,finalized,8,10/7/15 18:17,,,so freaking excited,0.8879,crushed,0.7602,9/25/15 13:39,,796451584,9/29/15 2:34,,,,,,,happier,so freaking excited,crushed,fighting fit
802946012,false,finalized,8,10/8/15 12:52,,,#love,1,wild child,0.8762,9/25/15 13:39,,796451585,9/29/15 2:34,,,,,,,heart,#love,wild child,great mind
802946013,false,finalized,8,10/7/15 3:39,,,wise words,0.8614,no longer friends,1,9/25/15 13:39,,796451586,9/29/15 2:34,,,,,,,no longer friends,wise words,coloures,sure why not
802946014,false,finalized,8,10/8/15 3:21,,,steady,0.897,dread,0.8732,9/25/15 13:39,,796451587,9/29/15 2:34,,,,,,,author,dread,steady,tears
802946015,false,finalized,8,10/8/15 2:43,,,spoiler free,0.4981,football addict,0.6294,9/25/15 13:39,,796451588,9/29/15 2:34,,,,,,,just hang in,foot spa,football addict,spoiler free
802946016,false,finalized,8,10/8/15 3:21,,,fucking love it,1,hate working weekends,1,9/25/15 13:39,,796451589,9/29/15 2:34,,,,,,,fucking love it,details,hate working weekends,right leg
802946017,false,finalized,8,10/7/15 21:37,,,need,0.5032,didnt even call,0.7509,9/25/15 13:39,,796451590,9/29/15 2:34,,,,,,,baby teeth,badly want one,didnt even call,need
802946018,false,finalized,8,10/7/15 22:29,,,live close,0.5003,heart is broken,0.8687,9/25/15 13:39,,796451591,9/29/15 2:34,,,,,,,live close,present,due to work,heart is broken
802946019,false,finalized,8,10/8/15 0:50,,,eternal happiness,1,plain sad,1,9/25/15 13:39,,796451592,9/29/15 2:34,,,,,,,dream,eternal happiness,cider,plain sad
802946020,false,finalized,8,10/7/15 14:38,,,promising,0.7463,no longer care,1,9/25/15 13:39,,796451593,9/29/15 2:34,,,,,,,indeed,major,no longer care,promising
802946021,false,finalized,8,10/8/15 12:32,,,laughing my ass,0.8835,absolutely no sense,0.8734,9/25/15 13:39,,796451594,9/29/15 2:34,,,,,,,creature,absolutely no sense,laughing my ass,longer
802946022,false,finalized,8,10/8/15 2:40,,,care,0.8903,sadly enough,0.6262,9/25/15 13:39,,796451595,9/29/15 2:34,,,,,,,sadly enough,blast,care,bedbugs
802946023,false,finalized,8,10/8/15 13:37,,,ready,0.6357,good lie,0.5094,9/25/15 13:39,,796451596,9/29/15 2:34,,,,,,,no sour cream,never too young,ready,good lie
802946024,false,finalized,8,10/7/15 21:13,,,heartfelt condolences,0.7539,new crisis,0.8722,9/25/15 13:39,,796451597,9/29/15 2:34,,,,,,,heartfelt condolences,new crisis,need to rest,allergy
802946025,false,finalized,8,10/7/15 6:27,,,cant stop smiling,0.8716,im heart broken,1,9/25/15 13:39,,796451598,9/29/15 2:34,,,,,,,cant stop smiling,im heart broken,lucky devil,trying to balance
802946026,false,finalized,8,10/7/15 11:55,,,money well spent,0.8691,dust,0.3823,9/25/15 13:39,,796451599,9/29/15 2:34,,,,,,,fit,dust,console,money well spent
802946027,false,finalized,8,10/7/15 11:43,,,pretty darn good,0.6305,worry,1,9/25/15 13:39,,796451600,9/29/15 2:34,,,,,,,resist,smell yummy,worry,pretty darn good
802946028,false,finalized,8,10/7/15 11:16,,,too glad,0.6273,slap,0.7546,9/25/15 13:39,,796451601,9/29/15 2:34,,,,,,,slap,too relaxed,too glad,junk
802946029,false,finalized,8,10/7/15 19:12,,,you're too kind,0.5025,way too young,0.8706,9/25/15 13:39,,796451602,9/29/15 2:34,,,,,,,you're too kind,genuine,best fight,way too young
802946030,false,finalized,8,10/7/15 5:25,,,chocolate fudge cake,0.6232,disaster,1,9/25/15 13:39,,796451603,9/29/15 2:34,,,,,,,new spot,chocolate fudge cake,disaster,boost
802946031,false,finalized,8,10/7/15 10:39,,,hot,0.6453,sincere condolences,0.5127,9/25/15 13:39,,796451604,9/29/15 2:34,,,,,,,hot,back to school,sincere condolences,major headache
802946032,false,finalized,8,10/7/15 17:33,,,emotional attachment,0.6339,sensitive,0.6124,9/25/15 13:39,,796451605,9/29/15 2:34,,,,,,,black cherry,emotional attachment,card,sensitive
802946033,false,finalized,8,10/7/15 11:59,,,smiling,1,weapons,0.8736,9/25/15 13:39,,796451606,9/29/15 2:34,,,,,,,help,weapons,smiling,need her back
802946034,false,finalized,8,10/7/15 19:14,,,cheap and good,0.6315,like zombie,0.8738,9/25/15 13:39,,796451607,9/29/15 2:34,,,,,,,holiday madness,like zombie,cheap and good,mystery solved
802946035,false,finalized,8,10/7/15 17:33,,,joy,0.8721,sososo,0.5039,9/25/15 13:39,,796451608,9/29/15 2:34,,,,,,,laughing,sososo,joy,busy year
802946036,false,finalized,8,10/7/15 10:39,,,cancer free,0.759,freaking,1,9/25/15 13:39,,796451609,9/29/15 2:34,,,,,,,freaking,football,cancer free,dear
802946037,false,finalized,8,10/8/15 0:10,,,freaking hilarious,1,anger,0.886,9/25/15 13:39,,796451610,9/29/15 2:34,,,,,,,traffic court,freaking hilarious,anger,competition
802946038,false,finalized,8,10/8/15 12:55,,,tiny and gorgeous,1,suckage,1,9/25/15 13:39,,796451611,9/29/15 2:34,,,,,,,refund,working,suckage,tiny and gorgeous
802946039,false,finalized,8,10/7/15 11:22,,,treasure spot,0.7569,lie,1,9/25/15 13:39,,796451612,9/29/15 2:34,,,,,,,comments,lie,nervous and excited,treasure spot
802946040,false,finalized,8,10/7/15 19:08,,,peaceful protest,0.874,debt,0.5016,9/25/15 13:39,,796451613,9/29/15 2:34,,,,,,,quit,like a donkey,debt,peaceful protest
802946041,false,finalized,8,10/8/15 0:14,,,bloody great,1,headache is back,0.4892,9/25/15 13:39,,796451614,9/29/15 2:34,,,,,,,zombie,bloody great,headache is back,hot mess
802946042,false,finalized,8,10/8/15 1:21,,,nice shot,0.8745,lonely,0.8809,9/25/15 13:39,,796451615,9/29/15 2:34,,,,,,,lonely,whatever u want,badly,nice shot
802946043,false,finalized,8,10/8/15 11:17,,,problem solved,0.7552,doesn't look good,0.7415,9/25/15 13:39,,796451616,9/29/15 2:34,,,,,,,sore,problem solved,assistance,doesn't look good
802946044,false,finalized,8,10/7/15 17:30,,,sheer joy,0.7603,awfully,1,9/25/15 13:39,,796451617,9/29/15 2:34,,,,,,,awfully,moon,warm and fuzzy,sheer joy
802946045,false,finalized,8,10/8/15 3:25,,,labor,0.4685,want to steal,0.7512,9/25/15 13:39,,796451618,9/29/15 2:34,,,,,,,hospital,want to steal,low level,labor
802946046,false,finalized,8,10/8/15 14:27,,,talented,1,jealous,1,9/25/15 13:39,,796451619,9/29/15 2:34,,,,,,,jealous,left to help,#wantit,talented
802946047,false,finalized,8,10/8/15 15:27,,,really,1,rude,0.515,9/25/15 13:39,,796451620,9/29/15 2:34,,,,,,,hard to like,really,stop,rude
802946048,false,finalized,8,10/7/15 19:12,,,small positive thought,1,full of bullshit,0.7534,9/25/15 13:39,,796451621,9/29/15 2:34,,,,,,,absolute no,small positive thought,full of bullshit,crap
802946049,false,finalized,8,10/7/15 20:13,,,beauty,0.8786,lazy afternoon,0.3745,9/25/15 13:39,,796451622,9/29/15 2:34,,,,,,,deal,dog,lazy afternoon,beauty
802946050,false,finalized,8,10/8/15 6:36,,,smart,0.5207,refuse,1,9/25/15 13:39,,796451623,9/29/15 2:34,,,,,,,dark chocolate,augmented reality,smart,refuse
802946051,false,finalized,8,10/8/15 3:25,,,blind faith,0.764,guilty,1,9/25/15 13:39,,796451624,9/29/15 2:34,,,,,,,blind faith,a bad deal,wasnt real,guilty
802946052,false,finalized,8,10/7/15 6:02,,,a baby boy,0.7545,friends left me,1,9/25/15 13:39,,796451625,9/29/15 2:34,,,,,,,willing to try,agree to disagree,friends left me,a baby boy
802946053,false,finalized,8,10/7/15 11:46,,,trying,0.7641,bad dreams,0.5112,9/25/15 13:39,,796451626,9/29/15 2:34,,,,,,,trying,back,bad dreams,rubbish
802946054,false,finalized,8,10/8/15 11:17,,,productive,1,stuck at work,0.8745,9/25/15 13:39,,796451627,9/29/15 2:34,,,,,,,long but productive,leave,stuck at work,productive
802946055,false,finalized,8,10/7/15 17:51,,,survivor,0.8688,sad news indeed,1,9/25/15 13:39,,796451628,9/29/15 2:34,,,,,,,sad news indeed,need more info,survivor,sound
802946056,false,finalized,8,10/7/15 22:49,,,baby,0.7625,pleease help,0.8717,9/25/15 13:39,,796451629,9/29/15 2:34,,,,,,,song,pleease help,baby,sneak peek
802946057,false,finalized,8,10/7/15 13:52,,,dead gorgeous,1,dreams are crushed,0.5008,9/25/15 13:39,,796451630,9/29/15 2:34,,,,,,,king of pop,real problem,dreams are crushed,dead gorgeous
802946058,false,finalized,8,10/7/15 7:42,,,unbelievable,0.7475,pissed,0.8795,9/25/15 13:39,,796451631,9/29/15 2:34,,,,,,,unbelievable,bad,pissed,lost art
802946059,false,finalized,8,10/7/15 17:37,,,reality,0.7552,definitely sick,1,9/25/15 13:39,,796451632,9/29/15 2:34,,,,,,,definitely sick,smells,reality,duper
802946060,false,finalized,8,10/8/15 10:52,,,peek,0.5141,accident,0.6365,9/25/15 13:39,,796451633,9/29/15 2:34,,,,,,,peek,study,accident,couldnt afford
802946061,false,finalized,8,10/7/15 22:08,,,powerful force,0.7539,omen,0.3753,9/25/15 13:39,,796451634,9/29/15 2:34,,,,,,,bills,powerful force,omen,pushed back
802946062,false,finalized,8,10/8/15 4:18,,,morning,0.7693,heart sinks,1,9/25/15 13:39,,796451635,9/29/15 2:34,,,,,,,need cheering,morning,need any assistance,heart sinks
802946063,false,finalized,8,10/7/15 22:07,,,teasing,0.5032,impossible,0.7514,9/25/15 13:39,,796451636,9/29/15 2:34,,,,,,,hit us back,full issue,impossible,teasing
802946064,false,finalized,8,10/8/15 12:58,,,sweetheart,1,mad,0.8906,9/25/15 13:39,,796451637,9/29/15 2:34,,,,,,,ridiculously,new issue,sweetheart,mad
802946065,false,finalized,8,10/7/15 23:00,,,existence,0.6293,like a villain,0.6124,9/25/15 13:39,,796451638,9/29/15 2:34,,,,,,,odd,in bad shape,existence,like a villain
802946066,false,finalized,8,10/7/15 6:31,,,overboard,0.7538,just broke up,0.7525,9/25/15 13:39,,796451639,9/29/15 2:34,,,,,,,just broke up,overboard,bad score,fussy baby
802946067,false,finalized,8,10/7/15 12:51,,,long hug,1,grand theft,1,9/25/15 13:39,,796451640,9/29/15 2:34,,,,,,,spoiler,long hug,late nap,grand theft
802946068,false,finalized,8,10/8/15 11:47,,,greater,1,heart problems,0.633,9/25/15 13:39,,796451641,9/29/15 2:34,,,,,,,cheat,heart problems,phone doesn't work,greater
802946069,false,finalized,8,10/7/15 17:31,,,authentic black,0.8758,bullshit,0.8922,9/25/15 13:39,,796451642,9/29/15 2:34,,,,,,,pretty disappointing,authentic black,chilly morning,bullshit
802946070,false,finalized,8,10/8/15 13:29,,,damn,0.7483,dead,0.873,9/25/15 13:39,,796451643,9/29/15 2:34,,,,,,,damn,baby is sick,dreading,dead
802946071,false,finalized,8,10/8/15 13:35,,,fast,0.617,sad,0.5145,9/25/15 13:39,,796451644,9/29/15 2:34,,,,,,,rich boy,sad,disappointing,fast
802946072,false,finalized,8,10/8/15 3:21,,,arrived,1,epic fail,0.6457,9/25/15 13:39,,796451645,9/29/15 2:34,,,,,,,miss my puppy,even sadder,arrived,epic fail
802946073,false,finalized,8,10/7/15 21:41,,,completely,0.6276,condolences,0.6291,9/25/15 13:39,,796451646,9/29/15 2:34,,,,,,,condolences,ur hard work,completely,collecting
802946074,false,finalized,8,10/8/15 4:30,,,weekends,1,hurting real bad,0.7378,9/25/15 13:39,,796451647,9/29/15 2:34,,,,,,,weekends,ill follow back,hurting real bad,wound
802946075,false,finalized,8,10/8/15 7:21,,,#love #at_1st_sight,0.9005,hurts,0.8703,9/25/15 13:39,,796451648,9/29/15 2:34,,,,,,,job,begging,#love #at_1st_sight,hurts
802946076,false,finalized,8,10/7/15 10:42,,,relax and chill,0.5065,issue,1,9/25/15 13:39,,796451649,9/29/15 2:34,,,,,,,relax and chill,busy day ahead,tired but happy,issue
802946077,false,finalized,8,10/8/15 4:29,,,rising,0.5124,blood,0.8999,9/25/15 13:39,,796451650,9/29/15 2:34,,,,,,,recovers,blood,conscience,rising
802946078,false,finalized,8,10/7/15 17:29,,,happy tea drinking,0.8742,hate surprises,1,9/25/15 13:39,,796451651,9/29/15 2:34,,,,,,,happy tea drinking,hate surprises,away,stud
802946079,false,finalized,8,10/7/15 21:29,,,cutie,1,dog found abandoned,0.6275,9/25/15 13:39,,796451652,9/29/15 2:34,,,,,,,cutie,white lies,dog found abandoned,strains
802946080,false,finalized,8,10/7/15 12:00,,,stroke of luck,1,great loss,1,9/25/15 13:39,,796451653,9/29/15 2:34,,,,,,,great loss,extra,sounding,stroke of luck
802946081,false,finalized,8,10/8/15 6:36,,,wisdom,0.7437,ignoring my existence,0.8744,9/25/15 13:39,,796451654,9/29/15 2:34,,,,,,,wisdom,ignoring my existence,rest,shot
802946082,false,finalized,8,10/7/15 18:56,,,winning streak,1,silly question,0.8737,9/25/15 13:39,,796451655,9/29/15 2:34,,,,,,,silly question,ups,words,winning streak
802946083,false,finalized,8,10/7/15 20:55,,,grand lounge bar,1,hell,0.8768,9/25/15 13:39,,796451656,9/29/15 2:34,,,,,,,grand lounge bar,lone,hell,this isnt fair
802946084,false,finalized,8,10/8/15 11:43,,,squeaky clean,0.6425,love sucks,0.8727,9/25/15 13:39,,796451657,9/29/15 2:34,,,,,,,squeaky clean,love sucks,info,eat my words
802946085,false,finalized,8,10/7/15 11:43,,,light,0.5021,fighting,1,9/25/15 13:39,,796451658,9/29/15 2:34,,,,,,,grow,hang,light,fighting
802946086,false,finalized,8,10/7/15 3:19,,,hilarious,1,worst luck,1,9/25/15 13:39,,796451659,9/29/15 2:34,,,,,,,incredibly slow,worst luck,need more money,hilarious
802946289,false,finalized,8,10/7/15 17:53,,,just couldn't resist,0.7495,horrible,0.6232,9/25/15 13:39,,796451660,9/29/15 2:34,,,,,,,enough,poisoning,horrible,just couldn't resist
802946290,false,finalized,8,10/7/15 17:36,,,crazy in love,0.8759,absolute garbage,1,9/25/15 13:39,,796451661,9/29/15 2:34,,,,,,,top gun,absolute garbage,crazy in love,fair
802946291,false,finalized,8,10/7/15 20:31,,,super good break,1,pretty grim,0.8785,9/25/15 13:39,,796451662,9/29/15 2:34,,,,,,,personality,super good break,noone to talk,pretty grim
802946292,false,finalized,8,10/7/15 11:34,,,crazy cool,0.6231,tried my best,0.7479,9/25/15 13:39,,796451663,9/29/15 2:34,,,,,,,tried my best,spoil yourself,moment,crazy cool
802946293,false,finalized,8,10/7/15 11:40,,,store,0.8725,posioning,0.8657,9/25/15 13:39,,796451664,9/29/15 2:34,,,,,,,posioning,sigh,store,sadly
802946294,false,finalized,8,10/7/15 17:28,,,stress free,1,gutted,0.6198,9/25/15 13:39,,796451665,9/29/15 2:34,,,,,,,loud enough,gutted,luck is gone,stress free
802946295,false,finalized,8,10/7/15 17:55,,,hidden gems,0.3781,breaking free,0.4932,9/25/15 13:39,,796451666,9/29/15 2:34,,,,,,,breaking free,hidden gems,wireless,foundation
802946296,false,finalized,8,10/7/15 14:02,,,love u sososo,0.8695,bummed,1,9/25/15 13:39,,796451667,9/29/15 2:34,,,,,,,degree,love u sososo,promise,bummed
802946297,false,finalized,8,10/7/15 19:34,,,lets chill,0.6295,beer is gross,0.879,9/25/15 13:39,,796451668,9/29/15 2:34,,,,,,,beer is gross,work,lets chill,bright moon
802946298,false,finalized,8,10/8/15 4:29,,,thanks,0.7461,stinking,1,9/25/15 13:39,,796451669,9/29/15 2:34,,,,,,,thanks,warm rain,stinking,haven't looked back
802946299,false,finalized,8,10/7/15 23:19,,,promotion,1,death,1,9/25/15 13:39,,796451670,9/29/15 2:34,,,,,,,just said goodbye,death,promotion,goes too fast
802946300,false,finalized,8,10/8/15 12:34,,,attachment,1,abandoned,0.8734,9/25/15 13:39,,796451671,9/29/15 2:34,,,,,,,attachment,personality quiz,abandoned,lone survivor
802946301,false,finalized,8,10/7/15 18:43,,,gold,0.8708,super duper sad,0.7509,9/25/15 13:39,,796451672,9/29/15 2:34,,,,,,,super duper sad,a little rest,gold,less cool
802946302,false,finalized,8,10/7/15 17:31,,,fucking fantastic,1,loser,0.5051,9/25/15 13:39,,796451673,9/29/15 2:34,,,,,,,gun,losing faith,fucking fantastic,loser
802946303,false,finalized,8,10/8/15 3:19,,,realise your dreams,1,completely unusable,0.7648,9/25/15 13:39,,796451674,9/29/15 2:34,,,,,,,director's,completely unusable,doesnt feel well,realise your dreams
802946304,false,finalized,8,10/8/15 3:21,,,can die happy,0.5188,computer just froze,0.8666,9/25/15 13:39,,796451675,9/29/15 2:34,,,,,,,sound asleep,computer just froze,can die happy,rear
802946305,false,finalized,8,10/8/15 14:12,,,new hair cut,0.6282,curse word,0.8887,9/25/15 13:39,,796451676,9/29/15 2:34,,,,,,,new hair cut,curse word,back from hospital,bout yourself
802946306,false,finalized,8,10/7/15 3:35,,,ridiculously happy,1,my heart stopped,1,9/25/15 13:39,,796451677,9/29/15 2:34,,,,,,,my heart stopped,weight,ridiculously happy,positive
802946307,false,finalized,8,10/7/15 11:56,,,wicked excited,1,u need help,1,9/25/15 13:39,,796451678,9/29/15 2:34,,,,,,,top down,fav fight,u need help,wicked excited
802946308,false,finalized,8,10/7/15 18:08,,,lovely,0.8759,crooked,0.7438,9/25/15 13:39,,796451679,9/29/15 2:34,,,,,,,crooked,braces,hopes,lovely
